customer_id,signup_date,country,city,age_group,device_type,acquisition_channel,customer_segment
cus_0001414,2025-12-20,India,Hyderabad,25-34,Desktop,Google Ads,New
cus_0001415,2026-01-14,India,Mumbai,45-54,iOS,Organic Search,New
cus_0001416,2025-11-25,India,Hyderabad,45-54,iOS,Organic Search,Occasional
cus_0001417,2025-08-18,Singapore,Singapore,25-34,iOS,Referral,Loyal
cus_0001418,2025-10-20,India,Bengaluru,25-34,Android,Direct,New
cus_0001419,2025-10-15,United Kingdom,Bristol,18-24,Android,Email,High Value
cus_0001420,2025-05-13,India,Delhi,35-44,Android,Meta Ads,Loyal
cus_0001421,2025-08-30,United Kingdom,Manchester,25-34,Android,Organic Search,Loyal
cus_0001422,2025-08-29,United Kingdom,Manchester,18-24,Android,Referral,Occasional
cus_0001423,2025-08-31,India,Mumbai,45-54,Desktop,Meta Ads,Occasional
cus_0001424,2025-09-13,United Kingdom,London,45-54,Desktop,Email,New
cus_0001425,2025-04-09,United Kingdom,Bristol,35-44,Android,Email,Occasional
cus_0001426,2025-07-27,India,Bengaluru,18-24,Android,Google Ads,Loyal
cus_0001427,2025-04-30,Singapore,Singapore,55+,Desktop,Google Ads,High Value
cus_0001428,2025-07-22,United States,San Francisco,25-34,iOS,Meta Ads,Loyal
cus_0001429,2025-07-10,Germany,Munich,35-44,iOS,Meta Ads,New
cus_0001430,2025-07-28,United States,New York,18-24,Desktop,Google Ads,Occasional
cus_0001431,2025-06-11,United States,Austin,18-24,iOS,Organic Search,New
cus_0001432,2025-04-25,Germany,Munich,35-44,iOS,Google Ads,Occasional
cus_0001433,2025-04-16,Germany,Hamburg,55+,Desktop,Referral,New
cus_0001434,2025-06-03,Germany,Berlin,25-34,Android,Direct,Occasional
cus_0001435,2025-07-27,Germany,Berlin,25-34,Android,Meta Ads,Occasional
cus_0001436,2025-04-21,India,Delhi,25-34,Android,Meta Ads,Occasional
cus_0001437,2025-07-27,United Kingdom,London,35-44,Android,Organic Search,Occasional
cus_0001438,2025-08-29,United States,Austin,35-44,Android,Referral,Occasional
cus_0001439,2025-07-15,United Kingdom,Manchester,18-24,iOS,Meta Ads,New
cus_0001440,2025-07-12,India,Delhi,25-34,Android,Direct,New
cus_0001441,2025-11-23,India,Mumbai,18-24,Android,Direct,Occasional
cus_0001442,2025-10-14,India,Delhi,45-54,Desktop,Referral,Occasional
cus_0001443,2025-12-30,Germany,Berlin,18-24,Android,Referral,Occasional
cus_0001444,2025-07-15,India,Bengaluru,25-34,Android,Direct,High Value
cus_0001445,2025-05-14,India,Mumbai,35-44,iOS,Referral,High Value
cus_0001446,2025-08-19,United States,New York,35-44,Android,Meta Ads,New
cus_0001447,2025-06-13,United States,Austin,25-34,Android,Organic Search,Loyal
cus_0001448,2025-08-06,India,Hyderabad,45-54,Android,Meta Ads,Loyal
cus_0001449,2025-11-20,India,Bengaluru,18-24,Android,Google Ads,New
cus_0001450,2025-08-26,India,Delhi,25-34,Android,Email,Occasional
cus_0001451,2025-09-29,Germany,Berlin,35-44,Android,Meta Ads,Occasional
cus_0001452,2025-12-25,India,Bengaluru,18-24,Android,Direct,Loyal
cus_0001453,2025-08-30,United Kingdom,London,55+,Desktop,Email,Occasional
cus_0001454,2025-12-18,Germany,Berlin,25-34,Android,Google Ads,Occasional
cus_0001455,2025-12-07,United States,New York,35-44,Android,Direct,Loyal
cus_0001456,2025-12-23,United Kingdom,Bristol,25-34,Android,Meta Ads,Loyal
cus_0001457,2025-12-31,India,Delhi,25-34,iOS,Referral,New
cus_0001458,2026-01-05,United Kingdom,London,35-44,Desktop,Meta Ads,Occasional
cus_0001459,2025-06-20,India,Hyderabad,55+,iOS,Meta Ads,High Value
cus_0001460,2025-04-27,United States,San Francisco,35-44,iOS,Organic Search,New
cus_0001461,2025-07-13,United States,Austin,45-54,iOS,Referral,High Value
cus_0001462,2025-05-20,India,Bengaluru,25-34,Android,Email,Occasional
cus_0001463,2025-07-03,United States,San Francisco,25-34,Android,Organic Search,New
cus_0001464,2025-12-24,India,Delhi,35-44,Android,Google Ads,Occasional
cus_0001465,2025-12-11,United States,Austin,18-24,Desktop,Referral,Occasional
cus_0001466,2025-12-29,India,Bengaluru,25-34,Android,Meta Ads,Occasional
cus_0001467,2025-11-25,United Kingdom,London,45-54,Desktop,Organic Search,Occasional
cus_0001468,2025-08-05,United States,Chicago,35-44,iOS,Google Ads,New
cus_0001469,2025-06-22,United States,Chicago,45-54,iOS,Email,New
cus_0001470,2025-12-26,United Kingdom,Manchester,35-44,iOS,Meta Ads,Occasional
cus_0001471,2025-05-09,India,Bengaluru,18-24,iOS,Google Ads,New
cus_0001472,2025-05-19,United Kingdom,London,25-34,Android,Meta Ads,Occasional
cus_0001473,2025-07-04,Germany,Berlin,55+,Desktop,Organic Search,Loyal
cus_0001474,2025-04-24,United Kingdom,London,45-54,Android,Google Ads,Loyal
cus_0001475,2025-10-30,India,Bengaluru,55+,Android,Direct,Occasional
cus_0001476,2025-08-09,Germany,Munich,45-54,Android,Referral,Loyal
cus_0001477,2025-07-10,India,Delhi,25-34,Android,Google Ads,Occasional
cus_0001478,2025-10-16,India,Bengaluru,45-54,Android,Organic Search,High Value
cus_0001479,2025-05-04,United States,Chicago,18-24,Desktop,Organic Search,New
cus_0001480,2025-05-27,United States,Chicago,55+,Android,Google Ads,Occasional
cus_0001481,2025-06-02,United States,Austin,35-44,iOS,Meta Ads,High Value
cus_0001482,2025-12-29,United States,San Francisco,18-24,Android,Google Ads,Occasional
cus_0001483,2025-09-02,United States,New York,55+,iOS,Meta Ads,Occasional
cus_0001484,2025-08-22,United Kingdom,London,55+,Android,Organic Search,New
cus_0001485,2025-07-15,United States,New York,45-54,Android,Meta Ads,Occasional
cus_0001486,2025-08-14,United States,New York,25-34,iOS,Email,High Value
cus_0001487,2025-05-13,United States,San Francisco,55+,Android,Organic Search,New
cus_0001488,2025-07-02,India,Hyderabad,45-54,Android,Google Ads,Occasional
cus_0001489,2025-12-24,United States,Austin,35-44,Android,Referral,Occasional
cus_0001490,2025-08-18,Singapore,Singapore,45-54,iOS,Google Ads,New
cus_0001491,2025-08-18,India,Bengaluru,35-44,Android,Google Ads,Occasional
cus_0001492,2025-05-16,India,Delhi,35-44,Android,Organic Search,Occasional
cus_0001493,2025-10-21,Germany,Munich,45-54,iOS,Email,Occasional
cus_0001494,2025-04-26,Germany,Hamburg,45-54,Desktop,Email,Loyal
cus_0001495,2025-11-16,India,Mumbai,45-54,Desktop,Email,Occasional
cus_0001496,2025-07-16,Germany,Berlin,35-44,Android,Organic Search,High Value
cus_0001497,2026-01-13,Germany,Hamburg,35-44,iOS,Google Ads,Loyal
cus_0001498,2025-06-25,India,Delhi,45-54,Android,Organic Search,High Value
cus_0001499,2025-12-11,India,Delhi,45-54,Desktop,Direct,Loyal
cus_0001500,2025-09-19,India,Hyderabad,35-44,Android,Email,Occasional
