conversion_id,session_id,customer_id,timestamp,product_id,revenue,discount,conversion_type
cnv_0001072,ses_0009473,cus_0001350,2026-06-27T23:38:18,prd_006,139.58,0.00,purchase
cnv_0001073,ses_0009476,cus_0001260,2026-06-27T04:53:30,prd_020,54.93,5.00,purchase
cnv_0001074,ses_0009481,cus_0000160,2026-06-27T02:55:45,prd_015,51.52,0.00,purchase
cnv_0001075,ses_0009488,cus_0000354,2026-06-27T08:54:15,prd_011,50.73,0.00,purchase
cnv_0001076,ses_0009512,cus_0000204,2026-06-28T11:13:49,prd_001,67.48,0.00,purchase
cnv_0001077,ses_0009526,cus_0000957,2026-06-28T07:10:47,prd_020,80.67,5.00,purchase
cnv_0001078,ses_0009545,cus_0000323,2026-06-28T09:52:41,prd_011,37.58,10.00,purchase
cnv_0001079,ses_0009548,cus_0000849,2026-06-28T13:44:22,prd_001,87.40,10.00,purchase
cnv_0001080,ses_0009552,cus_0001171,2026-06-28T18:56:23,prd_003,59.83,0.00,purchase
cnv_0001081,ses_0009555,cus_0000370,2026-06-28T07:27:10,prd_009,81.22,0.00,purchase
cnv_0001082,ses_0009569,cus_0000831,2026-06-28T20:21:36,prd_013,40.67,15.00,purchase
cnv_0001083,ses_0009570,cus_0000973,2026-06-28T11:36:13,prd_007,57.60,0.00,purchase
cnv_0001084,ses_0009577,cus_0000826,2026-06-29T01:02:54,prd_001,45.42,0.00,purchase
cnv_0001085,ses_0009580,cus_0000283,2026-06-29T18:07:26,prd_002,74.70,0.00,purchase
cnv_0001086,ses_0009603,cus_0000732,2026-06-29T22:41:04,prd_007,123.59,10.00,purchase
cnv_0001087,ses_0009607,cus_0000760,2026-06-29T15:39:04,prd_010,62.49,0.00,purchase
cnv_0001088,ses_0009618,cus_0001157,2026-06-29T14:22:50,prd_004,25.97,10.00,purchase
cnv_0001089,ses_0009639,cus_0000351,2026-06-30T19:04:51,prd_014,76.81,5.00,purchase
cnv_0001090,ses_0009665,cus_0000293,2026-07-01T00:04:35,prd_010,38.42,10.00,purchase
cnv_0001091,ses_0009668,cus_0000291,2026-06-30T22:19:01,prd_018,27.63,0.00,purchase
cnv_0001092,ses_0009683,cus_0000535,2026-06-30T17:34:36,prd_013,46.96,0.00,purchase
cnv_0001093,ses_0009685,cus_0000336,2026-06-30T03:15:28,prd_014,29.44,0.00,purchase
cnv_0001094,ses_0009686,cus_0000115,2026-06-30T08:27:11,prd_016,38.32,15.00,purchase
cnv_0001095,ses_0009694,cus_0001122,2026-06-30T23:49:50,prd_003,45.77,10.00,purchase
cnv_0001096,ses_0009702,cus_0000051,2026-07-01T13:30:22,prd_002,52.36,0.00,purchase
cnv_0001097,ses_0009719,cus_0001497,2026-07-01T02:38:03,prd_003,41.50,15.00,purchase
cnv_0001098,ses_0009724,cus_0001278,2026-07-01T23:18:19,prd_010,115.12,15.00,purchase
cnv_0001099,ses_0009732,cus_0000299,2026-07-01T04:27:52,prd_006,48.93,15.00,purchase
cnv_0001100,ses_0009743,cus_0001139,2026-07-01T19:28:13,prd_014,121.21,0.00,purchase
cnv_0001101,ses_0009755,cus_0001017,2026-07-01T06:18:41,prd_012,40.80,0.00,purchase
cnv_0001102,ses_0009762,cus_0000628,2026-07-02T21:04:17,prd_016,89.03,0.00,purchase
cnv_0001103,ses_0009765,cus_0000903,2026-07-02T08:00:05,prd_017,71.47,5.00,purchase
cnv_0001104,ses_0009769,cus_0001241,2026-07-02T22:18:10,prd_019,51.53,10.00,purchase
cnv_0001105,ses_0009801,cus_0000474,2026-07-02T16:43:28,prd_019,92.33,15.00,purchase
cnv_0001106,ses_0009810,cus_0001389,2026-07-02T05:12:15,prd_013,24.88,0.00,purchase
cnv_0001107,ses_0009812,cus_0000072,2026-07-02T22:51:27,prd_010,34.05,5.00,purchase
cnv_0001108,ses_0009818,cus_0001041,2026-07-03T16:53:42,prd_008,64.26,0.00,purchase
cnv_0001109,ses_0009822,cus_0000896,2026-07-03T19:27:22,prd_007,62.85,0.00,purchase
cnv_0001110,ses_0009833,cus_0001196,2026-07-03T09:20:12,prd_005,46.96,0.00,purchase
cnv_0001111,ses_0009838,cus_0001016,2026-07-03T11:30:07,prd_008,115.17,5.00,purchase
cnv_0001112,ses_0009841,cus_0000750,2026-07-03T03:42:50,prd_013,41.64,0.00,purchase
cnv_0001113,ses_0009842,cus_0000659,2026-07-03T07:36:54,prd_012,22.60,5.00,purchase
cnv_0001114,ses_0009886,cus_0000445,2026-07-04T18:27:29,prd_005,38.44,0.00,purchase
cnv_0001115,ses_0009892,cus_0001015,2026-07-04T22:33:24,prd_002,50.62,0.00,purchase
cnv_0001116,ses_0009898,cus_0001465,2026-07-04T12:34:14,prd_003,57.86,15.00,purchase
cnv_0001117,ses_0009905,cus_0000781,2026-07-04T09:45:29,prd_012,88.93,0.00,purchase
cnv_0001118,ses_0009924,cus_0000420,2026-07-04T22:24:49,prd_017,143.52,15.00,purchase
cnv_0001119,ses_0009947,cus_0000779,2026-07-04T04:16:10,prd_017,65.81,5.00,purchase
cnv_0001120,ses_0009987,cus_0001460,2026-07-05T10:00:27,prd_007,43.14,10.00,purchase
cnv_0001121,ses_0009992,cus_0001174,2026-07-05T02:59:27,prd_001,71.95,0.00,purchase
cnv_0001122,ses_0009995,cus_0000599,2026-07-05T09:41:47,prd_005,121.68,0.00,purchase
cnv_0001123,ses_0010004,cus_0000380,2026-07-05T11:07:47,prd_001,32.56,0.00,purchase
cnv_0001124,ses_0010017,cus_0000767,2026-07-05T21:12:02,prd_016,99.97,0.00,purchase
cnv_0001125,ses_0010020,cus_0001407,2026-07-05T11:57:36,prd_014,132.87,0.00,purchase
cnv_0001126,ses_0010030,cus_0001473,2026-07-05T07:58:54,prd_010,75.89,10.00,purchase
cnv_0001127,ses_0010051,cus_0000512,2026-07-06T06:07:52,prd_020,117.58,5.00,purchase
cnv_0001128,ses_0010057,cus_0000209,2026-07-06T08:21:32,prd_009,145.09,0.00,purchase
cnv_0001129,ses_0010068,cus_0001409,2026-07-06T15:30:58,prd_009,62.05,0.00,purchase
cnv_0001130,ses_0010074,cus_0000082,2026-07-06T13:30:07,prd_005,79.62,0.00,purchase
cnv_0001131,ses_0010075,cus_0001184,2026-07-06T05:46:25,prd_012,49.75,10.00,purchase
cnv_0001132,ses_0010084,cus_0000493,2026-07-06T01:08:07,prd_012,112.68,15.00,purchase
cnv_0001133,ses_0010085,cus_0000250,2026-07-06T18:07:11,prd_019,53.29,0.00,purchase
cnv_0001134,ses_0010107,cus_0000722,2026-07-07T22:06:27,prd_007,96.86,15.00,purchase
cnv_0001135,ses_0010111,cus_0000998,2026-07-07T06:14:55,prd_012,36.64,15.00,purchase
cnv_0001136,ses_0010117,cus_0000527,2026-07-07T05:06:22,prd_016,62.21,15.00,purchase
cnv_0001137,ses_0010134,cus_0001156,2026-07-07T05:39:15,prd_004,55.15,15.00,purchase
cnv_0001138,ses_0010137,cus_0001201,2026-07-07T20:49:10,prd_001,86.02,0.00,purchase
cnv_0001139,ses_0010138,cus_0000685,2026-07-07T21:16:23,prd_004,100.67,10.00,purchase
cnv_0001140,ses_0010173,cus_0000210,2026-07-08T02:29:10,prd_013,93.63,10.00,purchase
cnv_0001141,ses_0010198,cus_0000624,2026-07-08T11:20:48,prd_013,46.61,0.00,purchase
cnv_0001142,ses_0010209,cus_0001241,2026-07-08T20:50:18,prd_017,55.85,0.00,purchase
cnv_0001143,ses_0010242,cus_0000277,2026-07-08T16:23:50,prd_004,99.22,5.00,purchase
cnv_0001144,ses_0010246,cus_0000505,2026-07-09T16:22:22,prd_020,132.93,5.00,purchase
cnv_0001145,ses_0010248,cus_0001060,2026-07-09T19:42:05,prd_002,53.76,0.00,purchase
cnv_0001146,ses_0010255,cus_0000068,2026-07-09T15:53:53,prd_003,24.08,0.00,purchase
cnv_0001147,ses_0010258,cus_0000113,2026-07-09T11:04:19,prd_003,52.63,5.00,purchase
cnv_0001148,ses_0010260,cus_0000356,2026-07-09T07:48:06,prd_005,66.02,15.00,purchase
cnv_0001149,ses_0010265,cus_0000520,2026-07-09T01:05:14,prd_012,51.87,15.00,purchase
cnv_0001150,ses_0010276,cus_0001079,2026-07-09T14:10:49,prd_010,16.99,0.00,purchase
cnv_0001151,ses_0010278,cus_0000013,2026-07-09T13:46:27,prd_004,39.14,10.00,purchase
cnv_0001152,ses_0010297,cus_0000697,2026-07-09T01:35:29,prd_020,47.51,0.00,purchase
cnv_0001153,ses_0010302,cus_0000050,2026-07-09T04:15:30,prd_006,63.55,0.00,purchase
cnv_0001154,ses_0010311,cus_0000976,2026-07-09T19:13:03,prd_004,64.08,10.00,purchase
cnv_0001155,ses_0010319,cus_0001146,2026-07-10T09:35:14,prd_009,43.31,0.00,purchase
cnv_0001156,ses_0010327,cus_0001404,2026-07-10T03:53:28,prd_017,107.58,10.00,purchase
cnv_0001157,ses_0010338,cus_0000614,2026-07-10T14:58:38,prd_020,55.10,0.00,purchase
cnv_0001158,ses_0010339,cus_0000175,2026-07-10T02:31:37,prd_006,28.44,0.00,purchase
cnv_0001159,ses_0010342,cus_0000635,2026-07-10T05:25:59,prd_007,188.85,15.00,purchase
cnv_0001160,ses_0010348,cus_0000815,2026-07-10T02:44:01,prd_007,48.87,0.00,purchase
cnv_0001161,ses_0010349,cus_0000808,2026-07-10T05:32:46,prd_007,38.99,0.00,purchase
cnv_0001162,ses_0010368,cus_0000093,2026-07-10T10:36:29,prd_004,75.34,10.00,purchase
cnv_0001163,ses_0010372,cus_0001125,2026-07-10T18:01:15,prd_002,60.50,0.00,purchase
cnv_0001164,ses_0010379,cus_0000725,2026-07-10T18:36:31,prd_012,137.22,15.00,purchase
cnv_0001165,ses_0010388,cus_0000878,2026-07-11T05:13:41,prd_014,62.59,10.00,purchase
cnv_0001166,ses_0010395,cus_0000737,2026-07-11T22:57:42,prd_006,75.42,5.00,purchase
cnv_0001167,ses_0010407,cus_0000467,2026-07-11T23:14:30,prd_013,72.54,0.00,purchase
cnv_0001168,ses_0010413,cus_0000500,2026-07-11T13:01:02,prd_001,36.53,0.00,purchase
cnv_0001169,ses_0010453,cus_0001222,2026-07-11T08:04:38,prd_010,31.92,15.00,purchase
cnv_0001170,ses_0010459,cus_0001496,2026-07-11T00:26:47,prd_016,66.70,10.00,purchase
cnv_0001171,ses_0010464,cus_0000058,2026-07-11T00:31:34,prd_020,60.03,10.00,purchase
cnv_0001172,ses_0010465,cus_0000311,2026-07-11T15:37:51,prd_007,30.52,0.00,purchase
cnv_0001173,ses_0010467,cus_0000762,2026-07-12T07:27:13,prd_002,49.78,0.00,purchase
cnv_0001174,ses_0010477,cus_0000136,2026-07-12T14:41:20,prd_015,116.37,10.00,purchase
cnv_0001175,ses_0010481,cus_0000640,2026-07-12T09:52:15,prd_006,99.88,0.00,purchase
cnv_0001176,ses_0010496,cus_0001255,2026-07-12T03:52:03,prd_002,38.58,0.00,purchase
cnv_0001177,ses_0010505,cus_0001435,2026-07-12T04:45:14,prd_004,50.70,0.00,purchase
cnv_0001178,ses_0010507,cus_0000151,2026-07-12T02:53:49,prd_007,56.36,0.00,purchase
cnv_0001179,ses_0010509,cus_0000231,2026-07-12T09:54:00,prd_016,29.11,15.00,purchase
cnv_0001180,ses_0010518,cus_0000826,2026-07-12T10:36:20,prd_012,26.95,0.00,purchase
cnv_0001181,ses_0010524,cus_0001101,2026-07-12T03:11:09,prd_013,59.96,5.00,purchase
cnv_0001182,ses_0010526,cus_0001186,2026-07-12T17:05:30,prd_007,67.65,5.00,purchase
cnv_0001183,ses_0010529,cus_0001351,2026-07-12T12:35:34,prd_015,68.28,0.00,purchase
cnv_0001184,ses_0010544,cus_0000497,2026-07-13T19:03:55,prd_017,44.20,5.00,purchase
cnv_0001185,ses_0010546,cus_0000241,2026-07-13T07:13:18,prd_001,19.63,0.00,purchase
cnv_0001186,ses_0010551,cus_0000752,2026-07-13T05:55:33,prd_020,415.14,5.00,purchase
cnv_0001187,ses_0010561,cus_0000856,2026-07-13T09:52:29,prd_002,43.05,0.00,purchase
cnv_0001188,ses_0010570,cus_0000102,2026-07-13T15:04:49,prd_001,69.43,0.00,purchase
cnv_0001189,ses_0010580,cus_0000919,2026-07-13T16:36:17,prd_002,29.02,10.00,purchase
cnv_0001190,ses_0010589,cus_0000890,2026-07-13T08:37:11,prd_019,25.84,15.00,purchase
cnv_0001191,ses_0010590,cus_0000615,2026-07-13T08:09:43,prd_014,74.97,5.00,purchase
cnv_0001192,ses_0010603,cus_0000078,2026-07-13T08:02:05,prd_010,57.12,15.00,purchase
cnv_0001193,ses_0010614,cus_0000492,2026-07-14T11:19:54,prd_011,71.26,0.00,purchase
cnv_0001194,ses_0010652,cus_0001299,2026-07-14T02:01:43,prd_002,171.56,15.00,purchase
cnv_0001195,ses_0010659,cus_0001145,2026-07-14T02:04:53,prd_014,26.45,5.00,purchase
cnv_0001196,ses_0010675,cus_0000037,2026-07-14T03:59:55,prd_009,38.52,0.00,purchase
cnv_0001197,ses_0010682,cus_0000072,2026-07-15T06:07:51,prd_010,59.79,10.00,purchase
cnv_0001198,ses_0010689,cus_0000750,2026-07-15T05:40:26,prd_011,39.50,0.00,purchase
cnv_0001199,ses_0010702,cus_0001132,2026-07-15T19:16:50,prd_013,52.09,0.00,purchase
cnv_0001200,ses_0010708,cus_0001448,2026-07-15T20:45:19,prd_017,87.73,0.00,purchase
cnv_0001201,ses_0010718,cus_0000331,2026-07-15T18:49:15,prd_012,29.70,0.00,purchase
cnv_0001202,ses_0010733,cus_0001021,2026-07-16T11:31:41,prd_018,33.73,15.00,purchase
cnv_0001203,ses_0010737,cus_0000772,2026-07-16T10:47:41,prd_003,61.87,5.00,purchase
cnv_0001204,ses_0010747,cus_0001049,2026-07-16T09:59:33,prd_008,62.85,10.00,purchase
cnv_0001205,ses_0010751,cus_0000560,2026-07-16T03:40:42,prd_003,73.96,0.00,purchase
cnv_0001206,ses_0010754,cus_0001190,2026-07-16T19:29:03,prd_018,29.16,15.00,purchase
cnv_0001207,ses_0010761,cus_0000454,2026-07-16T20:02:44,prd_002,19.56,10.00,purchase
cnv_0001208,ses_0010764,cus_0000937,2026-07-16T00:41:55,prd_010,108.71,0.00,purchase
cnv_0001209,ses_0010765,cus_0001223,2026-07-16T14:28:38,prd_002,54.81,10.00,purchase
cnv_0001210,ses_0010775,cus_0000510,2026-07-16T12:25:00,prd_002,156.67,15.00,purchase
cnv_0001211,ses_0010785,cus_0001176,2026-07-16T23:25:31,prd_011,49.96,15.00,purchase
cnv_0001212,ses_0010792,cus_0000343,2026-07-16T22:28:50,prd_010,76.68,0.00,purchase
cnv_0001213,ses_0010819,cus_0000564,2026-07-17T10:54:10,prd_013,52.36,10.00,purchase
cnv_0001214,ses_0010828,cus_0000711,2026-07-17T10:51:21,prd_007,55.76,10.00,purchase
cnv_0001215,ses_0010831,cus_0000920,2026-07-17T22:23:43,prd_004,29.73,0.00,purchase
cnv_0001216,ses_0010845,cus_0000670,2026-07-17T13:26:41,prd_007,79.42,5.00,purchase
cnv_0001217,ses_0010852,cus_0001100,2026-07-18T13:41:02,prd_009,46.12,5.00,purchase
cnv_0001218,ses_0010855,cus_0001170,2026-07-18T12:52:57,prd_005,107.04,5.00,purchase
cnv_0001219,ses_0010858,cus_0000203,2026-07-18T09:09:21,prd_010,47.60,0.00,purchase
cnv_0001220,ses_0010876,cus_0001453,2026-07-18T12:29:54,prd_004,151.49,0.00,purchase
cnv_0001221,ses_0010889,cus_0000596,2026-07-18T17:51:59,prd_017,148.49,0.00,purchase
cnv_0001222,ses_0010893,cus_0000437,2026-07-18T21:44:57,prd_019,41.50,5.00,purchase
cnv_0001223,ses_0010894,cus_0000947,2026-07-18T11:39:36,prd_018,24.14,5.00,purchase
cnv_0001224,ses_0010903,cus_0000622,2026-07-18T12:31:58,prd_008,51.38,0.00,purchase
cnv_0001225,ses_0010921,cus_0000794,2026-07-19T22:04:17,prd_006,42.90,15.00,purchase
cnv_0001226,ses_0010924,cus_0000473,2026-07-19T09:50:51,prd_018,83.82,0.00,purchase
cnv_0001227,ses_0010926,cus_0000063,2026-07-19T06:30:39,prd_016,107.82,10.00,purchase
cnv_0001228,ses_0010936,cus_0001385,2026-07-19T18:56:21,prd_008,99.98,10.00,purchase
cnv_0001229,ses_0010942,cus_0000389,2026-07-19T05:08:28,prd_012,49.35,0.00,purchase
cnv_0001230,ses_0010948,cus_0000805,2026-07-19T09:18:52,prd_012,20.55,0.00,purchase
cnv_0001231,ses_0010950,cus_0000309,2026-07-19T17:55:33,prd_008,83.95,0.00,purchase
cnv_0001232,ses_0010959,cus_0000585,2026-07-19T11:33:40,prd_009,69.99,15.00,purchase
cnv_0001233,ses_0010965,cus_0001284,2026-07-19T16:18:33,prd_009,38.76,0.00,purchase
cnv_0001234,ses_0010969,cus_0000231,2026-07-19T12:04:47,prd_002,32.11,15.00,purchase
cnv_0001235,ses_0010988,cus_0000203,2026-07-20T10:34:47,prd_001,56.77,0.00,purchase
cnv_0001236,ses_0010994,cus_0000604,2026-07-20T21:48:11,prd_017,80.57,10.00,purchase
cnv_0001237,ses_0010998,cus_0001291,2026-07-20T16:17:15,prd_007,48.48,15.00,purchase
cnv_0001238,ses_0011036,cus_0001015,2026-07-20T01:01:54,prd_014,55.80,10.00,purchase
cnv_0001239,ses_0011045,cus_0000492,2026-07-20T20:11:48,prd_016,47.28,0.00,purchase
cnv_0001240,ses_0011054,cus_0001160,2026-07-20T14:01:11,prd_013,38.15,0.00,purchase
cnv_0001241,ses_0011078,cus_0000414,2026-07-21T13:32:41,prd_004,60.78,0.00,purchase
cnv_0001242,ses_0011091,cus_0000829,2026-07-21T16:00:55,prd_015,52.53,0.00,purchase
cnv_0001243,ses_0011101,cus_0001433,2026-07-21T23:12:57,prd_010,64.11,5.00,purchase
cnv_0001244,ses_0011107,cus_0000839,2026-07-21T08:59:59,prd_005,78.59,15.00,purchase
cnv_0001245,ses_0011113,cus_0001018,2026-07-21T12:01:43,prd_005,53.58,5.00,purchase
cnv_0001246,ses_0011117,cus_0000018,2026-07-21T21:38:57,prd_013,68.77,0.00,purchase
cnv_0001247,ses_0011122,cus_0000301,2026-07-22T12:34:07,prd_016,37.49,15.00,purchase
cnv_0001248,ses_0011128,cus_0000454,2026-07-22T00:09:19,prd_016,36.44,0.00,purchase
cnv_0001249,ses_0011133,cus_0000409,2026-07-22T03:46:02,prd_017,61.54,0.00,purchase
cnv_0001250,ses_0011155,cus_0000467,2026-07-22T08:01:16,prd_018,193.36,0.00,purchase
cnv_0001251,ses_0011160,cus_0000809,2026-07-22T19:52:04,prd_008,127.83,0.00,purchase
cnv_0001252,ses_0011166,cus_0000275,2026-07-22T11:03:34,prd_006,82.68,0.00,purchase
cnv_0001253,ses_0011203,cus_0000502,2026-07-23T03:46:58,prd_004,101.72,5.00,purchase
cnv_0001254,ses_0011206,cus_0000382,2026-07-23T18:27:42,prd_015,92.15,0.00,purchase
cnv_0001255,ses_0011207,cus_0001496,2026-07-23T08:53:07,prd_013,67.04,10.00,purchase
cnv_0001256,ses_0011212,cus_0001176,2026-07-23T19:12:34,prd_001,80.88,10.00,purchase
cnv_0001257,ses_0011227,cus_0000124,2026-07-24T22:06:29,prd_001,30.82,0.00,purchase
cnv_0001258,ses_0011276,cus_0000112,2026-07-24T16:31:21,prd_013,21.44,10.00,purchase
cnv_0001259,ses_0011287,cus_0000645,2026-07-25T22:25:55,prd_011,43.23,5.00,purchase
cnv_0001260,ses_0011315,cus_0001362,2026-07-25T08:47:30,prd_008,47.73,10.00,purchase
cnv_0001261,ses_0011343,cus_0000753,2026-07-25T09:27:16,prd_013,31.13,5.00,purchase
cnv_0001262,ses_0011346,cus_0000398,2026-07-26T05:13:34,prd_005,39.10,0.00,purchase
cnv_0001263,ses_0011360,cus_0000600,2026-07-26T05:24:32,prd_015,126.33,0.00,purchase
cnv_0001264,ses_0011402,cus_0000674,2026-07-26T11:32:21,prd_020,97.66,0.00,purchase
cnv_0001265,ses_0011404,cus_0000070,2026-07-26T21:56:23,prd_012,93.40,5.00,purchase
cnv_0001266,ses_0011421,cus_0000039,2026-07-27T08:56:13,prd_014,59.78,0.00,purchase
cnv_0001267,ses_0011426,cus_0000163,2026-07-27T02:17:33,prd_020,58.06,0.00,purchase
cnv_0001268,ses_0011428,cus_0000003,2026-07-27T15:35:10,prd_009,65.78,15.00,purchase
cnv_0001269,ses_0011463,cus_0001485,2026-07-27T15:25:04,prd_018,80.66,10.00,purchase
cnv_0001270,ses_0011487,cus_0001389,2026-07-28T10:18:27,prd_019,22.02,15.00,purchase
cnv_0001271,ses_0011489,cus_0000661,2026-07-28T05:17:42,prd_003,72.11,0.00,purchase
cnv_0001272,ses_0011509,cus_0000088,2026-07-28T07:39:36,prd_020,89.78,10.00,purchase
cnv_0001273,ses_0011511,cus_0000514,2026-07-28T01:43:05,prd_008,82.58,0.00,purchase
cnv_0001274,ses_0011528,cus_0000285,2026-07-28T18:28:47,prd_005,75.89,0.00,purchase
cnv_0001275,ses_0011531,cus_0000693,2026-07-29T03:47:51,prd_011,69.06,15.00,purchase
cnv_0001276,ses_0011542,cus_0000112,2026-07-29T05:22:15,prd_005,42.93,15.00,purchase
cnv_0001277,ses_0011551,cus_0000177,2026-07-29T00:20:48,prd_016,67.80,0.00,purchase
cnv_0001278,ses_0011560,cus_0001141,2026-07-29T21:01:19,prd_014,45.84,0.00,purchase
cnv_0001279,ses_0011565,cus_0000303,2026-07-29T12:49:03,prd_018,126.18,0.00,purchase
cnv_0001280,ses_0011577,cus_0000452,2026-07-29T07:56:49,prd_008,112.99,15.00,purchase
cnv_0001281,ses_0011587,cus_0000866,2026-07-29T15:04:57,prd_005,42.85,10.00,purchase
cnv_0001282,ses_0011588,cus_0001368,2026-07-29T03:17:19,prd_016,17.88,5.00,purchase
cnv_0001283,ses_0011589,cus_0000156,2026-07-29T10:23:15,prd_009,31.61,0.00,purchase
cnv_0001284,ses_0011598,cus_0000189,2026-07-30T17:43:12,prd_015,60.69,0.00,purchase
cnv_0001285,ses_0011606,cus_0000385,2026-07-30T15:55:37,prd_002,140.98,0.00,purchase
cnv_0001286,ses_0011619,cus_0000975,2026-07-30T14:27:38,prd_001,76.06,0.00,purchase
cnv_0001287,ses_0011628,cus_0001342,2026-07-30T08:27:43,prd_014,22.54,0.00,purchase
cnv_0001288,ses_0011647,cus_0001094,2026-07-30T06:24:48,prd_011,88.91,0.00,purchase
cnv_0001289,ses_0011656,cus_0001143,2026-07-30T05:00:19,prd_018,60.14,15.00,purchase
cnv_0001290,ses_0011659,cus_0000068,2026-07-30T19:34:34,prd_016,72.53,0.00,purchase
cnv_0001291,ses_0011661,cus_0000752,2026-07-31T08:26:43,prd_017,95.08,0.00,purchase
cnv_0001292,ses_0011676,cus_0000601,2026-07-31T22:30:03,prd_002,56.24,0.00,purchase
cnv_0001293,ses_0011683,cus_0000782,2026-07-31T01:58:22,prd_018,87.26,10.00,purchase
cnv_0001294,ses_0011687,cus_0001125,2026-07-31T22:30:20,prd_003,86.74,0.00,purchase
cnv_0001295,ses_0011690,cus_0001498,2026-07-31T13:26:56,prd_018,32.01,5.00,purchase
cnv_0001296,ses_0011691,cus_0001429,2026-07-31T18:04:21,prd_015,70.19,10.00,purchase
cnv_0001297,ses_0011705,cus_0000508,2026-07-31T08:57:03,prd_006,46.19,15.00,purchase
